id_str,created_at,full_text
1199907996270243840,2019-11-28 04:28:54,"@JoeBiden Unbelievable. https://t.co/zkbMwMHJwO
"
1199907994034692097,2019-11-28 04:28:53,"@JoeBiden I ask you what has uncle joe done for the people??  Zip,  only feathered his own nest.  Wake up !!
"
1199907992176648192,2019-11-28 04:28:53,"@CrowellGilford @JoeBiden Applies to the Trump cartel in the White House.
"
1199907954515939328,2019-11-28 04:28:44,"@FelixScriptor @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden The only thing that seems to change in Bernie’s political life are his statistics. They get updated as he gets older.
"
1199907929807343616,2019-11-28 04:28:38,"@Condor_Law @DianaBialkowski @WhiteHouse @JoeBiden Time to go after Soros. Something is really disturbing there.
"
1199907888598331393,2019-11-28 04:28:28,"@JoeBiden 🇺🇸We the people🇺🇸 define who we are as a nation, and you will never be president
"
1199907832964927488,2019-11-28 04:28:15,"@Iagreetotally Well, some Democrats. @SpeakerPelosi just secretly reduced funds for Medicare under some bullshit ""national security,"" and @JoeBiden has said he would cut funding for ""entitlement"" programs to reduce the national debt.
"
1199907794276638721,2019-11-28 04:28:06,"@Dman122702 @williamherr2001 @AlisterSparksss @socalaura @itsJeffTiedrich @realDonaldTrump Do U not think probably every president has tried to dig up dirt on their opponent? @BarackObama and @JoeBiden r currently being investigated for criminal activity during the 2016 election. 😂
"
1199907758209978369,2019-11-28 04:27:57,"@JoeBiden, is this a family thing? https://t.co/mIerW81L8O
"
1199907646473691136,2019-11-28 04:27:30,"@JoeBiden @realDonaldTrump The question is what are you and hunter hiding
"
1199907646066704384,2019-11-28 04:27:30,"@JoeBiden Hey Joe, do you like smoking crack &amp; taking a huge dildo up the wazoo like your son?
"
1199907645295124480,2019-11-28 04:27:30,"@ValerieBrysK @NetAdvisor @JoeBiden Another of Trump's lies.
"
1199907611639988224,2019-11-28 04:27:22,"@ThOmGilmOre @macbreezy617 @JoeBiden @realDonaldTrump @NBCNews Way to throw MaryAnn under the bus, that was her argument!  🤣🤣🤣🤣.
"
1199907593004683264,2019-11-28 04:27:18,"@rn_gal @_iAlyssa_ @JoeBiden Hmmm think you are being too nice https://t.co/j6VsylJRoL
"
1199907575061532672,2019-11-28 04:27:13,"@MarkOfTheRedX @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden Sure, worked great for Hillary...
"
1199907523484168192,2019-11-28 04:27:01,"@JoeBiden You'll have to defend your own corruption when called to testify before the Senate, and just when you need to be campaigning in Iowa and New Hampshire.
"
1199907447118413824,2019-11-28 04:26:43,"@karma_down @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden Right on. 31 years ago he had the problems figured out. Listen to this speech. https://t.co/wfF1IbKxyH
"
1199907371331420160,2019-11-28 04:26:25,"@JoeBiden Joe Biden speaks my language and what’s important to our children future and our Country!!!  We can’t sit back and allow Trump to do what ever he wants.. Trump is not worthy! https://t.co/qk8QYTY5CL
"
1199907344416559105,2019-11-28 04:26:18,"@MollySam1986 @RetiredTimFin @JoeBiden @realDonaldTrump See? An outcome that makes us both happy. Americans will get the transparency we want, the House finds no irregularities, and your boy gets vindicated. (or not)
"
1199907281065906177,2019-11-28 04:26:03,"@JoeBiden I had ObamaCare. It was great coverage, but I couldn’t afford the $7400 per year deductible.
"
1199907275609137157,2019-11-28 04:26:02,"@AndyOstroy @JoeBiden @neal_katyal Because you like REAL extortionists? And quid pro quo abusers?
"
1199907260014743552,2019-11-28 04:25:58,"@JoeBiden You’ve gotten rich off the taxpayer.
"
1199907242448801792,2019-11-28 04:25:54,"@Trix_Eater @lsthart @JoeBiden I'm sorry, but who in the what now????
"
1199907152799916033,2019-11-28 04:25:33,"@realDonaldTrump You should thank @BarackObama and @JoeBiden. @CNN @TheDemocrats @nytimes @Twitter @business #ImpeachTrumpNow
"
1199907149318676482,2019-11-28 04:25:32,"@Diamond09085191 @JoeBiden Yes. Trump IS the problem.
"
1199907144193069056,2019-11-28 04:25:31,"the Concern Raised By President Trump And President Zelensky Over American Dope biden was not American Investigation In Ukraine @BarackObama @HillaryClinton @BillClinton  @JoeBiden Everyone was Concerned by your American Dope biden https://t.co/AvYeEK0KWl
"
1199907071103246336,2019-11-28 04:25:13,"@jwjwtw1997 @RealBasedMAGA @TheBingle @JoeBiden Have at it: Flight logs👇
https://t.co/q9FBoayWNE
"
1199907056045756417,2019-11-28 04:25:10,"@JoeBiden @realDonaldTrump Muller already got them so we are good.
"
1199907042942521344,2019-11-28 04:25:06,"@JoeBiden Baloney.
We are done with the hysteria.
Science does not support you.
It’s an attempt at taxation and wealth redistribution, and leftists favorite:
POWER
"
1199907032071114752,2019-11-28 04:25:04,"I can't wait to hear @pdoocy ask @JoeBiden about this one. 😂😂😂 #dildogate https://t.co/dzbr7VyIHs
"
1199907012898959360,2019-11-28 04:24:59,"@progunz_1 @AuntVerity @evansrc717 @rn_gal @snarkyboomer @ilovetrump93 @maggieNYT @JoeBiden Laugh all you want, he’s in prison, now isn’t he? I see you have a big gun pic. That’s so cute. I’m sorry you’re so scared &amp; weak that you need a lethal weapon to make you feel safe. Now go back to your safe space &amp; have a seat, I don’t have time for your traitorous bullshit. https://t.co/VlHAZzKhHg
"
1199906993936293888,2019-11-28 04:24:55,"@willchamberlain @BarackObama and @JoeBiden are verifiably guilty on video of what they accuse Trump of doing
"
1199906965813481472,2019-11-28 04:24:48,"@JoeBiden Translation: I’ve lived off the American taxpayer my whole life and don’t know what to do with myself now.
"
1199906932498354177,2019-11-28 04:24:40,"🇺🇸@DNC🇺🇸@SenWarren🇺🇸
 🇺🇸@BernieSanders🇺🇸
 🏳️@JoeBiden🏳️
 🏳️@PeteButtigieg🏳️, “KNOW THIS’’,,,,, MEDICARE FOR ALL’,  
   MEANS “NO CO - PAYS’’,, 
       “NO DEDUCTIBLES”! 
                “I’M IN”!!!!!
"
1199906884964225024,2019-11-28 04:24:29,"@D_jeneration @JoeBiden Michael Moore is on @TheLastWord sounding like a R🤮I am so sick of him!! 🤬
"
1199906821668032512,2019-11-28 04:24:14,"@JoeBiden shit fire his staff anybody using no malarkey as a buzzword is stupid! Joe IRL nobody knows what that means! It’s disrespectful to the millennials it’s disrespectful to future generations stop using old terminology and get in the new! @realDonaldTrump got this!
"
1199906792127385600,2019-11-28 04:24:07,"@JoeBiden When does the Biden inquiry begin? I assume Schiff would be all over this since he is so passionate and non-partisan about corruption?
"
1199906784531664898,2019-11-28 04:24:05,"@JoeBiden that's funny. https://t.co/YpRRTYis5f
"
1199906706450518016,2019-11-28 04:23:46,"@GovMikeHuckabee @realDonaldTrump Def &gt; # of ppl @JoeBiden rallies. To wit, thirty-one.

#DemocratsAreDestroyingAmerica
"
1199906626574139392,2019-11-28 04:23:27,"@TruthFreedom17 @RealBasedMAGA @TheBingle @JoeBiden So you only see a connection to Clinton not trump and Prince Andrew and who knows who?
"
1199906584433840131,2019-11-28 04:23:17,"@JoeBiden , you can hide behind your BULLSHIT for only so long https://t.co/1WCttwOUVG
"
1199906529891246081,2019-11-28 04:23:04,"@no_silenced @LindseyGrahamSC @JoeBiden Joe.  What’s Hunter’s favorite color? https://t.co/mjX5HZBZuB
"
1199906525030109184,2019-11-28 04:23:03,"Joe you’ve never been ready to be a President...not 30 years ago... not now... retire @JoeBiden ....get a cushy job at a Ukrainian gas company...😂 @realDonaldTrump @livinwell1 @BreitbartNews @dbongino https://t.co/6vHNcoMir4
"
1199906461171605504,2019-11-28 04:22:48,"@OurAbsoluteBern @Delilah399 @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden brings back a little nostalgia for when Barack was cool though 
https://t.co/1P3HQgYPo4
"
1199906454884507648,2019-11-28 04:22:46,"@JoeBiden Stating the obvious. Keep trying.
"
1199906446911197184,2019-11-28 04:22:44,"@DeplorableBabe @JoeBiden He didn't.  He's trying to use it to stay out of jail. You know, Trump needs to be impeached for digging up dirt on his political rival. 🙄
"
1199906421627858944,2019-11-28 04:22:38,"@FelixScriptor @alexburnsNYT @BernieSanders @BarackObama @ewarren @JoeBiden The Rainbow Coalition.
"
