id_str,created_at,full_text
1200118922978189317,2019-11-28 18:27:03,"Go home, @ewarren , people are finally seeing through all your pathetic lies. #Fraud #BayStateEmbarrassment 
"
1200118892078804992,2019-11-28 18:26:55,"@DisastrouslyH @agfiji @ewarren They  already had broken the law  by coming here - -  This was just a better mouse trap
"
1200118889109057537,2019-11-28 18:26:54,"@TheRealMarkCM @fureygirl @ewarren Yeah it's perfectly fine to lie about being a woman of color for 40 years for your personal advancement.
"
1200118884289912834,2019-11-28 18:26:53,"@ewarren From this point on, I think people should refer to you as Titanic.
"
1200118881240723456,2019-11-28 18:26:53,"@LinLee76822176 @HelenSpade4 @jwoodardcp @RealCandaceO @ewarren There r some generational issues for sure, some I will not discuss yet, but there r problems. I believe the educational system is a failure, something I wrote about in my book Outcast. Education in the hand of gov, can become a mass tool of indoctrination as we r seeing today.
"
1200118875720945664,2019-11-28 18:26:51,"@TamFord70 @MissFlorida1 @Alyssa_Milano @ewarren @POTUSPress How would one go about making a 2 Billion dollar donation to individual students? Would you ask them to contact you and explain why they are deserving? Then you cut them a check if they convinced you? Kind of like in the movie ""The Jerk?""
"
1200118860520861698,2019-11-28 18:26:48,"@ewarren Happy Thanksgiving Family and Team Warren! 
"
1200118854682177536,2019-11-28 18:26:46,"@ewarren Are they here legally or not?
"
1200118854292328449,2019-11-28 18:26:46,"@badlittlekt @NewsBreaking @ewarren Amen. Deport Trump because his family came to America illegally
"
1200118851763163136,2019-11-28 18:26:46,"@ewarren Great story and a Thanksgiving that will stand out in the whole family's memories.
"
1200118842552401921,2019-11-28 18:26:43,"Happy thanksgiving to everyone but especially @ewarren  
"
1200118834402910211,2019-11-28 18:26:41,"@ewarren No worries! You definitely won’t be president
"
1200118780921204736,2019-11-28 18:26:29,"@ewarren @CapRogers2020 Unbelievable! America is so cruel right now!
"
1200118778312429568,2019-11-28 18:26:28,"@ewarren You mean happy indigenous people's day!
"
1200118741742149633,2019-11-28 18:26:19,"@ewarren Hilarious story! Plus, I love the idea of the courses! Jello course...
"
1200118722721132546,2019-11-28 18:26:15,"@ewarren Welcome to America Immigrant hopefuls.
Give us your money and go home.

Care of the Trump administration.
"
1200118712524689408,2019-11-28 18:26:12,"@ProudResister @ewarren Are you telling me that billionaires aren’t in favor of my being president of the United States? I’m shocked!
 awesomeness  by @ewarren
"
1200118665305157632,2019-11-28 18:26:01,"@ProudResister @ewarren Wall Street billionaires have been attacking @ewarren. Here's a roundup of the finance titans who have called out the senator in recent weeks 
"
1200118663849938944,2019-11-28 18:26:01,"@agfiji @ewarren Well when morons like you blame the brown people when the white people created a fake school and helped them attain LEGAL visas only to deport them it shows it's obviously about skin color. 

They didn't break the law, the assholes that created a fake school did.

GFY, honestly.
"
1200118655402397696,2019-11-28 18:25:59,"@ewarren Happy Thanksgiving from NEw ZEaland, keep fighting the good fight, we want you to win xxxx
"
1200118611316281344,2019-11-28 18:25:48,"When will TRUE #Democrats take back @TheDemocrats / @DNC party & let @AOC @BernieSanders @ewarren keep their clowns to themselves as #Socialists? Maybe then this #divisive BS will end as NOBODY wants #socialism.
"
1200118579766554624,2019-11-28 18:25:41,"@Spiderlover3 @ewarren Plans are before Congress, but they are too busy trying to spit on the voters who elected Trump to do their jobs.
"
1200118548829474822,2019-11-28 18:25:33,"@ewarren Happy Thanksgiving!
"
1200118548036640768,2019-11-28 18:25:33,"@ProudResister @ewarren Big structural change can’t wait @ewarren 

"
1200118541623681028,2019-11-28 18:25:32,"@ewarren Love this story!
"
1200118530236178434,2019-11-28 18:25:29,"@walterowensgrpa @ewarren She has a plan for that, Walter
"
1200118499819040769,2019-11-28 18:25:22,"@susiemcdonnell @ewarren Congress writes the laws. Democrats could change all that you don't like, but they are focused only on impeachment.
"
1200118489970806784,2019-11-28 18:25:19,"@walterowensgrpa @ewarren Wow. So true.
"
1200118488003743744,2019-11-28 18:25:19,"@ewarren Happy Thanksgiving  
"
1200118453325062145,2019-11-28 18:25:11,"@ProudResister How @ewarren rose from nearly broke Midwestern upbringing to top Democratic candidate & Wall Street's worst enemy  wealth tax of 2% on assets worth $50M > on top 0.1% American households = $2.75T in rev. over decade. Majority support including 1/2 of GOP
"
