id_str,created_at,full_text
1200202369042173952,2019-11-28 23:58:38,"@Chizzops1 @gene_lasecki  @AndrewYang Health care is a service provided by another person. 

Someone is service can never be a human right.
"
1200202262880014336,2019-11-28 23:58:12,"@PJaxParker @HillaryPolitics @galtzo  That is funny
"
1200202255691132929,2019-11-28 23:58:11,"@nhansen55 @bexosaurus1  You put the cart before the horse. Had the fed not devalued the dollar you would not need their shit loans
"
1200202250502754304,2019-11-28 23:58:09,"UHM WHAT!?  met with katherine langford???!!! 
"
1200202210799427584,2019-11-28 23:58:00," I am thankful for Donald Trump.
"
1200202156357246976,2019-11-28 23:57:47,"Happy Thanksgiving! I am thankful that we have representatives like  and @RepAOC who are fighting for ALL of us to live in dignity and good health, within a Just society.  

What are you Thankful for? ️

#Happythanksgiving2019 #OurRevolution #NotMeUs
"
1200202155040419841,2019-11-28 23:57:47,"@beinlibertarian  Yeah! His famous nobody can have multiple houses bill!
"
1200202051353022465,2019-11-28 23:57:22,"I like @AndrewYang and  and @ewarren
"
1200202011444154368,2019-11-28 23:57:12,"@ImUnderTheBus If you like this, then you must LOVE  as Kamals does not mind your family going bankrupt in order to pay for her preferred for-profit insurance.
"
1200201979575832578,2019-11-28 23:57:05," College is an investment in yourself. Why should others have to pay for it?
"
1200201955907457025,2019-11-28 23:56:59,"@tomgarseeya  Unless you make millions or billions of dollars per year you really do not need to be worried
"
1200201823887470592,2019-11-28 23:56:28,"@old_Bman  Sonsabitches are all dishonest and disingenuous it makes me sick.
"
1200201807835721728,2019-11-28 23:56:24," @aaronjmate Who is going to fight for the rest?
"
1200201764613394432,2019-11-28 23:56:14,"@55378O08  Happy thanksgiving from Canada! Enjoy!
"
1200201750969487360,2019-11-28 23:56:10,"I broke a finger playing flag football and have had over $500 of medical bills for it.  @ewarren plz make this stop
"
1200201730966712320,2019-11-28 23:56:05," You will make all of us homeless. Democrats even understand what a vile evil you and @ewarren are.
"
1200201719965274114,2019-11-28 23:56:03,"@BrooklynBob2004 @MalYoung17 @KatBrezler  True,,,, butnot even pushing true socialism either!
"
1200201666068439041,2019-11-28 23:55:50," Grateful for the revolution? What Revolution
"
1200201649282854912,2019-11-28 23:55:46," R2W gives people the right to work in unionized places without paying dues. It also makes it easier for employers to fire you.wants to expand unions. If R2W is repealled, you will have to pay dues at a unionized work place even if you do not want to join the Union.
"
1200201648993378304,2019-11-28 23:55:46,"@Reed2242 @philosophrob  Yeah. Fuck people for studying stuff they like and being shoved into an economy that only values 2 or 3 skill sets
"
1200201593410310144,2019-11-28 23:55:33,"@skenigsberg  I am 60 with 3 Grandsons ages 5-13 & that is all I care about.
"
1200201558840889344,2019-11-28 23:55:24,"@BernieHouseBP @davwim  ""TheBernie House"" I love it!
"
1200201511260884992,2019-11-28 23:55:13," Fight for integrity and honest; all things will be fixed!
"
1200201412585631744,2019-11-28 23:54:50,"@canadianmla  But the tweets are meant for different audiences. The likes are representative of that
"
1200201405077655557,2019-11-28 23:54:48,"@People4Bernie @RobertJPeters  Damn. This man is inspiring! Following and will support
"
1200201378544545792,2019-11-28 23:54:41," You own 3 homes
"
1200201297053417472,2019-11-28 23:54:22,"@rakesh_ebull @ElpidioLeonel  He is just being a jerk
"
1200201282616582145,2019-11-28 23:54:19,"@LeepDore  @StunningBitch10 He came up with URL is but in thd US Military we had internet before that. We invented the physical internet. Sorry you millennials need to look everything up. I was transferring files in 1984 and that existed for years before that...using basic language.
"
1200201247875387392,2019-11-28 23:54:10,"@lsarsour  If I got off a plane in the middne east and applied for free college, what would happen?
"
1200201166463885312,2019-11-28 23:53:51,"@MattiasLehman @PepperOceanna @sunrisemvmt  Seems like a good plan!
"
1200201123157676032,2019-11-28 23:53:41," No you are not.
"
1200201117768044554,2019-11-28 23:53:39," So give them some of the money you got unethically from politics! Do not grandstand on social media.
"
1200201094972035072,2019-11-28 23:53:34," —this is why you will be the next president of the Unites States! WE LOVE YOU BERNIE! ️️️️️️Happy Turkey day! 
"
1200201074390511616,2019-11-28 23:53:29,"@SAStanleyNOFO @harsimar456  @lordingitis Raking in the $$$$$; he does not care if he wins. makes MILLIONS again!
"
1200200893616005124,2019-11-28 23:52:46,"Wishing everyone a Happy Thanksgiving. For the season, we all pay lipservice to unity.. community..togetherness. then Jan 2 we return to Vitriolic rhetoric..Greed.. scorched Earth. Typical ... vote  #Happythanksgiving2019
"
1200200880940732416,2019-11-28 23:52:43,"@Sherri34651773  Name me 5?
"
1200200814297526274,2019-11-28 23:52:27," @aaronjmate #Sanders is fraud 
"
1200200779044405248,2019-11-28 23:52:19,"@philosophrob  Mmmmm no, not every human deserves those things
"
1200200704809324544,2019-11-28 23:52:01,"I am thankful for everyone in  movement.
"
1200200640032624642,2019-11-28 23:51:45," You only fight to get more vacation homes you grifter.
"
1200200615789498370,2019-11-28 23:51:40,"@true_pundit Continuing the legacy policies of FDR,  is so friggin scary.
Call J Edgar Hoover, someone is pushing what Roosevelt began.
JFC
"
1200200485396860928,2019-11-28 23:51:09,"@beinlibertarian  *County, not country.  I am a bad typer.
"
1200200483526201344,2019-11-28 23:51:08,"@55378O08  Makes sense to me! learn Japanese
"
1200200447560241154,2019-11-28 23:51:00,"@Readman @saddesthorse  How original, comrade.
"
